Date,Country_Region,Difference,Case_Type,Cases,Lat,Long
2020-03-11,US,0,Deaths,1,40.48372222,-74.40493333
2020-03-10,US,1,Deaths,1,40.48372222,-74.40493333
2020-03-01,US,0,Deaths,0,40.48372222,-74.40493333
2020-02-09,US,0,Deaths,0,40.48372222,-74.40493333
2020-02-08,US,0,Deaths,0,40.48372222,-74.40493333
2020-02-07,US,0,Deaths,0,40.48372222,-74.40493333
2020-02-06,US,0,Deaths,0,40.48372222,-74.40493333
2020-02-05,US,0,Deaths,0,40.48372222,-74.40493333
2020-02-04,US,0,Deaths,0,40.48372222,-74.40493333
2020-02-03,US,0,Deaths,0,40.48372222,-74.40493333
2020-02-29,US,0,Deaths,0,40.48372222,-74.40493333
2020-02-28,US,0,Deaths,0,40.48372222,-74.40493333
2020-02-27,US,0,Deaths,0,40.48372222,-74.40493333
2020-02-26,US,0,Deaths,0,40.48372222,-74.40493333
2020-02-25,US,0,Deaths,0,40.48372222,-74.40493333
2020-02-24,US,0,Deaths,0,40.48372222,-74.40493333
2020-02-23,US,0,Deaths,0,40.48372222,-74.40493333
2020-02-22,US,0,Deaths,0,40.48372222,-74.40493333
2020-02-21,US,0,Deaths,0,40.48372222,-74.40493333
2020-02-20,US,0,Deaths,0,40.48372222,-74.40493333
2020-02-02,US,0,Deaths,0,40.48372222,-74.40493333
2020-02-19,US,0,Deaths,0,40.48372222,-74.40493333
2020-02-18,US,0,Deaths,0,40.48372222,-74.40493333
2020-02-17,US,0,Deaths,0,40.48372222,-74.40493333
2020-02-16,US,0,Deaths,0,40.48372222,-74.40493333
2020-02-15,US,0,Deaths,0,40.48372222,-74.40493333
2020-02-14,US,0,Deaths,0,40.48372222,-74.40493333
2020-02-13,US,0,Deaths,0,40.48372222,-74.40493333
2020-02-12,US,0,Deaths,0,40.48372222,-74.40493333
2020-02-11,US,0,Deaths,0,40.48372222,-74.40493333
2020-02-10,US,0,Deaths,0,40.48372222,-74.40493333
2020-02-01,US,0,Deaths,0,40.48372222,-74.40493333
2020-01-31,US,0,Deaths,0,40.48372222,-74.40493333
2020-01-30,US,0,Deaths,0,40.48372222,-74.40493333
2020-01-29,US,0,Deaths,0,40.48372222,-74.40493333
2020-01-28,US,0,Deaths,0,40.48372222,-74.40493333
2020-01-27,US,0,Deaths,0,40.48372222,-74.40493333
2020-01-26,US,0,Deaths,0,40.48372222,-74.40493333
2020-01-25,US,0,Deaths,0,40.48372222,-74.40493333
2020-01-24,US,0,Deaths,0,40.48372222,-74.40493333
2020-01-23,US,0,Deaths,0,40.48372222,-74.40493333
2020-03-09,US,0,Deaths,0,43.45146667,-71.4799
2020-03-08,US,0,Deaths,0,43.45146667,-71.4799
2020-03-07,US,0,Deaths,0,43.45146667,-71.4799
2020-03-06,US,0,Deaths,0,43.45146667,-71.4799
2020-03-05,US,0,Deaths,0,43.45146667,-71.4799
2020-03-04,US,0,Deaths,0,43.45146667,-71.4799
2020-03-03,US,0,Deaths,0,43.45146667,-71.4799
2020-03-23,US,1,Deaths,1,43.45146667,-71.4799
2020-03-22,US,0,Deaths,0,43.45146667,-71.4799
2020-03-21,US,0,Deaths,0,43.45146667,-71.4799
2020-03-20,US,0,Deaths,0,43.45146667,-71.4799
2020-03-02,US,0,Deaths,0,43.45146667,-71.4799
2020-03-19,US,0,Deaths,0,43.45146667,-71.4799
2020-03-18,US,0,Deaths,0,43.45146667,-71.4799
2020-03-17,US,0,Deaths,0,43.45146667,-71.4799
2020-03-16,US,0,Deaths,0,43.45146667,-71.4799
2020-03-15,US,0,Deaths,0,43.45146667,-71.4799
2020-03-14,US,0,Deaths,0,43.45146667,-71.4799
2020-03-13,US,0,Deaths,0,43.45146667,-71.4799
2020-03-12,US,0,Deaths,0,43.45146667,-71.4799
2020-03-11,US,0,Deaths,0,43.45146667,-71.4799
2020-03-10,US,0,Deaths,0,43.45146667,-71.4799
2020-03-01,US,0,Deaths,0,43.45146667,-71.4799
2020-02-09,US,0,Deaths,0,43.45146667,-71.4799
2020-02-08,US,0,Deaths,0,43.45146667,-71.4799
2020-02-07,US,0,Deaths,0,43.45146667,-71.4799
2020-02-06,US,0,Deaths,0,43.45146667,-71.4799
2020-02-05,US,0,Deaths,0,43.45146667,-71.4799
2020-02-04,US,0,Deaths,0,43.45146667,-71.4799
2020-02-03,US,0,Deaths,0,43.45146667,-71.4799
2020-02-29,US,0,Deaths,0,43.45146667,-71.4799
2020-02-28,US,0,Deaths,0,43.45146667,-71.4799
2020-02-27,US,0,Deaths,0,43.45146667,-71.4799
2020-02-26,US,0,Deaths,0,43.45146667,-71.4799
2020-02-25,US,0,Deaths,0,43.45146667,-71.4799
2020-02-24,US,0,Deaths,0,43.45146667,-71.4799
2020-02-23,US,0,Deaths,0,43.45146667,-71.4799
2020-02-22,US,0,Deaths,0,43.45146667,-71.4799
2020-02-21,US,0,Deaths,0,43.45146667,-71.4799
2020-02-20,US,0,Deaths,0,43.45146667,-71.4799
2020-02-02,US,0,Deaths,0,43.45146667,-71.4799
2020-02-19,US,0,Deaths,0,43.45146667,-71.4799
2020-02-18,US,0,Deaths,0,43.45146667,-71.4799
2020-02-17,US,0,Deaths,0,43.45146667,-71.4799
2020-02-16,US,0,Deaths,0,43.45146667,-71.4799
2020-02-15,US,0,Deaths,0,43.45146667,-71.4799
2020-02-14,US,0,Deaths,0,43.45146667,-71.4799
2020-02-13,US,0,Deaths,0,43.45146667,-71.4799
2020-02-12,US,0,Deaths,0,43.45146667,-71.4799
2020-02-11,US,0,Deaths,0,43.45146667,-71.4799
2020-02-10,US,0,Deaths,0,43.45146667,-71.4799
2020-02-01,US,0,Deaths,0,43.45146667,-71.4799
2020-01-31,US,0,Deaths,0,43.45146667,-71.4799
2020-01-30,US,0,Deaths,0,43.45146667,-71.4799
2020-01-29,US,0,Deaths,0,43.45146667,-71.4799
2020-01-28,US,0,Deaths,0,43.45146667,-71.4799
2020-01-27,US,0,Deaths,0,43.45146667,-71.4799
2020-01-26,US,0,Deaths,0,43.45146667,-71.4799
2020-01-25,US,0,Deaths,0,43.45146667,-71.4799
2020-01-24,US,0,Deaths,0,43.45146667,-71.4799
2020-01-23,US,0,Deaths,0,43.45146667,-71.4799
2020-03-09,US,0,Deaths,0,38.31796667,-117.2509667
2020-03-08,US,0,Deaths,0,38.31796667,-117.2509667
2020-03-07,US,0,Deaths,0,38.31796667,-117.2509667
2020-03-06,US,0,Deaths,0,38.31796667,-117.2509667
2020-03-05,US,0,Deaths,0,38.31796667,-117.2509667
2020-03-04,US,0,Deaths,0,38.31796667,-117.2509667
2020-03-03,US,0,Deaths,0,38.31796667,-117.2509667
2020-03-23,US,2,Deaths,4,38.31796667,-117.2509667
2020-03-22,US,0,Deaths,2,38.31796667,-117.2509667
2020-03-21,US,1,Deaths,2,38.31796667,-117.2509667
2020-03-20,US,0,Deaths,1,38.31796667,-117.2509667
2020-03-02,US,0,Deaths,0,38.31796667,-117.2509667
2020-03-19,US,0,Deaths,1,38.31796667,-117.2509667
2020-03-18,US,0,Deaths,1,38.31796667,-117.2509667
2020-03-17,US,0,Deaths,1,38.31796667,-117.2509667
2020-03-16,US,1,Deaths,1,38.31796667,-117.2509667
2020-03-15,US,0,Deaths,0,38.31796667,-117.2509667
2020-03-14,US,0,Deaths,0,38.31796667,-117.2509667
2020-03-13,US,0,Deaths,0,38.31796667,-117.2509667
2020-03-12,US,0,Deaths,0,38.31796667,-117.2509667
2020-03-11,US,0,Deaths,0,38.31796667,-117.2509667
2020-03-10,US,0,Deaths,0,38.31796667,-117.2509667
2020-03-01,US,0,Deaths,0,38.31796667,-117.2509667
2020-02-09,US,0,Deaths,0,38.31796667,-117.2509667
2020-02-08,US,0,Deaths,0,38.31796667,-117.2509667
2020-02-07,US,0,Deaths,0,38.31796667,-117.2509667
2020-02-06,US,0,Deaths,0,38.31796667,-117.2509667
2020-02-05,US,0,Deaths,0,38.31796667,-117.2509667
2020-02-04,US,0,Deaths,0,38.31796667,-117.2509667
2020-02-03,US,0,Deaths,0,38.31796667,-117.2509667
2020-02-29,US,0,Deaths,0,38.31796667,-117.2509667
2020-02-28,US,0,Deaths,0,38.31796667,-117.2509667
2020-02-27,US,0,Deaths,0,38.31796667,-117.2509667
2020-02-26,US,0,Deaths,0,38.31796667,-117.2509667
2020-02-25,US,0,Deaths,0,38.31796667,-117.2509667
2020-02-24,US,0,Deaths,0,38.31796667,-117.2509667
2020-02-23,US,0,Deaths,0,38.31796667,-117.2509667
2020-02-22,US,0,Deaths,0,38.31796667,-117.2509667
2020-02-21,US,0,Deaths,0,38.31796667,-117.2509667
2020-02-20,US,0,Deaths,0,38.31796667,-117.2509667
2020-02-02,US,0,Deaths,0,38.31796667,-117.2509667
2020-02-19,US,0,Deaths,0,38.31796667,-117.2509667
2020-02-18,US,0,Deaths,0,38.31796667,-117.2509667
2020-02-17,US,0,Deaths,0,38.31796667,-117.2509667
2020-02-16,US,0,Deaths,0,38.31796667,-117.2509667
2020-02-15,US,0,Deaths,0,38.31796667,-117.2509667
2020-02-14,US,0,Deaths,0,38.31796667,-117.2509667
2020-02-13,US,0,Deaths,0,38.31796667,-117.2509667
2020-02-12,US,0,Deaths,0,38.31796667,-117.2509667
2020-02-11,US,0,Deaths,0,38.31796667,-117.2509667
2020-02-10,US,0,Deaths,0,38.31796667,-117.2509667
2020-02-01,US,0,Deaths,0,38.31796667,-117.2509667
2020-01-31,US,0,Deaths,0,38.31796667,-117.2509667
2020-01-30,US,0,Deaths,0,38.31796667,-117.2509667
2020-01-29,US,0,Deaths,0,38.31796667,-117.2509667
2020-01-28,US,0,Deaths,0,38.31796667,-117.2509667
2020-01-27,US,0,Deaths,0,38.31796667,-117.2509667
2020-01-26,US,0,Deaths,0,38.31796667,-117.2509667
2020-01-25,US,0,Deaths,0,38.31796667,-117.2509667
2020-01-24,US,0,Deaths,0,38.31796667,-117.2509667
2020-01-23,US,0,Deaths,0,38.31796667,-117.2509667
2020-03-09,US,0,Deaths,0,41.7038,-97.44513333
2020-03-08,US,0,Deaths,0,41.7038,-97.44513333
2020-03-07,US,0,Deaths,0,41.7038,-97.44513333
2020-03-06,US,0,Deaths,0,41.7038,-97.44513333
2020-03-05,US,0,Deaths,0,41.7038,-97.44513333
2020-03-04,US,0,Deaths,0,41.7038,-97.44513333
2020-03-03,US,0,Deaths,0,41.7038,-97.44513333
2020-03-23,US,0,Deaths,0,41.7038,-97.44513333
2020-03-22,US,0,Deaths,0,41.7038,-97.44513333
2020-03-21,US,0,Deaths,0,41.7038,-97.44513333
2020-03-20,US,0,Deaths,0,41.7038,-97.44513333
2020-03-02,US,0,Deaths,0,41.7038,-97.44513333
2020-03-19,US,0,Deaths,0,41.7038,-97.44513333
2020-03-18,US,0,Deaths,0,41.7038,-97.44513333
2020-03-17,US,0,Deaths,0,41.7038,-97.44513333
2020-03-16,US,0,Deaths,0,41.7038,-97.44513333
2020-03-15,US,0,Deaths,0,41.7038,-97.44513333
2020-03-14,US,0,Deaths,0,41.7038,-97.44513333
2020-03-13,US,0,Deaths,0,41.7038,-97.44513333
2020-03-12,US,0,Deaths,0,41.7038,-97.44513333
2020-03-11,US,0,Deaths,0,41.7038,-97.44513333
2020-03-10,US,0,Deaths,0,41.7038,-97.44513333
2020-03-01,US,0,Deaths,0,41.7038,-97.44513333
2020-02-09,US,0,Deaths,0,41.7038,-97.44513333
2020-02-08,US,0,Deaths,0,41.7038,-97.44513333
2020-02-07,US,0,Deaths,0,41.7038,-97.44513333
2020-02-06,US,0,Deaths,0,41.7038,-97.44513333
2020-02-05,US,0,Deaths,0,41.7038,-97.44513333
2020-02-04,US,0,Deaths,0,41.7038,-97.44513333
2020-02-03,US,0,Deaths,0,41.7038,-97.44513333
2020-02-29,US,0,Deaths,0,41.7038,-97.44513333
2020-02-28,US,0,Deaths,0,41.7038,-97.44513333
2020-02-27,US,0,Deaths,0,41.7038,-97.44513333
2020-02-26,US,0,Deaths,0,41.7038,-97.44513333
2020-02-25,US,0,Deaths,0,41.7038,-97.44513333
2020-02-24,US,0,Deaths,0,41.7038,-97.44513333
2020-02-23,US,0,Deaths,0,41.7038,-97.44513333
2020-02-22,US,0,Deaths,0,41.7038,-97.44513333
2020-02-21,US,0,Deaths,0,41.7038,-97.44513333
2020-02-20,US,0,Deaths,0,41.7038,-97.44513333
2020-02-02,US,0,Deaths,0,41.7038,-97.44513333
2020-02-19,US,0,Deaths,0,41.7038,-97.44513333
2020-02-18,US,0,Deaths,0,41.7038,-97.44513333
2020-02-17,US,0,Deaths,0,41.7038,-97.44513333
2020-02-16,US,0,Deaths,0,41.7038,-97.44513333
2020-02-15,US,0,Deaths,0,41.7038,-97.44513333
2020-02-14,US,0,Deaths,0,41.7038,-97.44513333
2020-02-13,US,0,Deaths,0,41.7038,-97.44513333
2020-02-12,US,0,Deaths,0,41.7038,-97.44513333
2020-02-11,US,0,Deaths,0,41.7038,-97.44513333
2020-02-10,US,0,Deaths,0,41.7038,-97.44513333
2020-02-01,US,0,Deaths,0,41.7038,-97.44513333
2020-01-31,US,0,Deaths,0,41.7038,-97.44513333
2020-01-30,US,0,Deaths,0,41.7038,-97.44513333
2020-01-29,US,0,Deaths,0,41.7038,-97.44513333
2020-01-28,US,0,Deaths,0,41.7038,-97.44513333
2020-01-27,US,0,Deaths,0,41.7038,-97.44513333
2020-01-26,US,0,Deaths,0,41.7038,-97.44513333
2020-01-25,US,0,Deaths,0,41.7038,-97.44513333
2020-01-24,US,0,Deaths,0,41.7038,-97.44513333
2020-01-23,US,0,Deaths,0,41.7038,-97.44513333
2020-03-09,US,0,Deaths,0,46.9219,-110.4544
2020-03-08,US,0,Deaths,0,46.9219,-110.4544
2020-03-07,US,0,Deaths,0,46.9219,-110.4544
2020-03-06,US,0,Deaths,0,46.9219,-110.4544
2020-03-05,US,0,Deaths,0,46.9219,-110.4544
2020-03-04,US,0,Deaths,0,46.9219,-110.4544
2020-03-03,US,0,Deaths,0,46.9219,-110.4544
2020-03-23,US,0,Deaths,0,46.9219,-110.4544
2020-03-22,US,0,Deaths,0,46.9219,-110.4544
2020-03-21,US,0,Deaths,0,46.9219,-110.4544
2020-03-20,US,0,Deaths,0,46.9219,-110.4544
2020-03-02,US,0,Deaths,0,46.9219,-110.4544
2020-03-19,US,0,Deaths,0,46.9219,-110.4544
2020-03-18,US,0,Deaths,0,46.9219,-110.4544
2020-03-17,US,0,Deaths,0,46.9219,-110.4544
2020-03-16,US,0,Deaths,0,46.9219,-110.4544
2020-03-15,US,0,Deaths,0,46.9219,-110.4544
2020-03-14,US,0,Deaths,0,46.9219,-110.4544
2020-03-13,US,0,Deaths,0,46.9219,-110.4544
2020-03-12,US,0,Deaths,0,46.9219,-110.4544
2020-03-11,US,0,Deaths,0,46.9219,-110.4544
2020-03-10,US,0,Deaths,0,46.9219,-110.4544
2020-03-01,US,0,Deaths,0,46.9219,-110.4544
2020-02-09,US,0,Deaths,0,46.9219,-110.4544
2020-02-08,US,0,Deaths,0,46.9219,-110.4544
2020-02-07,US,0,Deaths,0,46.9219,-110.4544
2020-02-06,US,0,Deaths,0,46.9219,-110.4544
2020-02-05,US,0,Deaths,0,46.9219,-110.4544
2020-02-04,US,0,Deaths,0,46.9219,-110.4544
2020-02-03,US,0,Deaths,0,46.9219,-110.4544
2020-02-29,US,0,Deaths,0,46.9219,-110.4544
2020-02-28,US,0,Deaths,0,46.9219,-110.4544
2020-02-27,US,0,Deaths,0,46.9219,-110.4544
2020-02-26,US,0,Deaths,0,46.9219,-110.4544
2020-02-25,US,0,Deaths,0,46.9219,-110.4544
2020-02-24,US,0,Deaths,0,46.9219,-110.4544
2020-02-23,US,0,Deaths,0,46.9219,-110.4544
2020-02-22,US,0,Deaths,0,46.9219,-110.4544
2020-02-21,US,0,Deaths,0,46.9219,-110.4544
2020-02-20,US,0,Deaths,0,46.9219,-110.4544
2020-02-02,US,0,Deaths,0,46.9219,-110.4544
2020-02-19,US,0,Deaths,0,46.9219,-110.4544
2020-02-18,US,0,Deaths,0,46.9219,-110.4544
2020-02-17,US,0,Deaths,0,46.9219,-110.4544
2020-02-16,US,0,Deaths,0,46.9219,-110.4544
2020-02-15,US,0,Deaths,0,46.9219,-110.4544
2020-02-14,US,0,Deaths,0,46.9219,-110.4544
2020-02-13,US,0,Deaths,0,46.9219,-110.4544
2020-02-12,US,0,Deaths,0,46.9219,-110.4544
2020-02-11,US,0,Deaths,0,46.9219,-110.4544
2020-02-10,US,0,Deaths,0,46.9219,-110.4544
2020-02-01,US,0,Deaths,0,46.9219,-110.4544
2020-01-31,US,0,Deaths,0,46.9219,-110.4544
2020-01-30,US,0,Deaths,0,46.9219,-110.4544
2020-01-29,US,0,Deaths,0,46.9219,-110.4544
2020-01-28,US,0,Deaths,0,46.9219,-110.4544
2020-01-27,US,0,Deaths,0,46.9219,-110.4544
2020-01-26,US,0,Deaths,0,46.9219,-110.4544
2020-01-25,US,0,Deaths,0,46.9219,-110.4544
2020-01-24,US,0,Deaths,0,46.9219,-110.4544
2020-01-23,US,0,Deaths,0,46.9219,-110.4544
2020-03-09,US,0,Deaths,0,38.5332,-91.35045
2020-03-08,US,0,Deaths,0,38.5332,-91.35045
2020-03-07,US,0,Deaths,0,38.5332,-91.35045
2020-03-06,US,0,Deaths,0,38.5332,-91.35045
2020-03-05,US,0,Deaths,0,38.5332,-91.35045
2020-03-04,US,0,Deaths,0,38.5332,-91.35045
2020-03-03,US,0,Deaths,0,38.5332,-91.35045
2020-03-23,US,1,Deaths,4,38.5332,-91.35045
2020-03-22,US,0,Deaths,3,38.5332,-91.35045
2020-03-21,US,1,Deaths,3,38.5332,-91.35045
2020-03-20,US,1,Deaths,2,38.5332,-91.35045
2020-03-02,US,0,Deaths,0,38.5332,-91.35045
2020-03-19,US,1,Deaths,1,38.5332,-91.35045
2020-03-18,US,0,Deaths,0,38.5332,-91.35045
2020-03-17,US,0,Deaths,0,38.5332,-91.35045
2020-03-16,US,0,Deaths,0,38.5332,-91.35045
2020-03-15,US,0,Deaths,0,38.5332,-91.35045
2020-03-14,US,0,Deaths,0,38.5332,-91.35045
2020-03-13,US,0,Deaths,0,38.5332,-91.35045
2020-03-12,US,0,Deaths,0,38.5332,-91.35045
2020-03-11,US,0,Deaths,0,38.5332,-91.35045
2020-03-10,US,0,Deaths,0,38.5332,-91.35045
2020-03-01,US,0,Deaths,0,38.5332,-91.35045
2020-02-09,US,0,Deaths,0,38.5332,-91.35045
2020-02-08,US,0,Deaths,0,38.5332,-91.35045
2020-02-07,US,0,Deaths,0,38.5332,-91.35045
2020-02-06,US,0,Deaths,0,38.5332,-91.35045
2020-02-05,US,0,Deaths,0,38.5332,-91.35045
2020-02-04,US,0,Deaths,0,38.5332,-91.35045
2020-02-03,US,0,Deaths,0,38.5332,-91.35045
2020-02-29,US,0,Deaths,0,38.5332,-91.35045
2020-02-28,US,0,Deaths,0,38.5332,-91.35045
2020-02-27,US,0,Deaths,0,38.5332,-91.35045
2020-02-26,US,0,Deaths,0,38.5332,-91.35045
2020-02-25,US,0,Deaths,0,38.5332,-91.35045
2020-02-24,US,0,Deaths,0,38.5332,-91.35045
2020-02-23,US,0,Deaths,0,38.5332,-91.35045
2020-02-22,US,0,Deaths,0,38.5332,-91.35045
2020-02-21,US,0,Deaths,0,38.5332,-91.35045
2020-02-20,US,0,Deaths,0,38.5332,-91.35045
2020-02-02,US,0,Deaths,0,38.5332,-91.35045
2020-02-19,US,0,Deaths,0,38.5332,-91.35045
2020-02-18,US,0,Deaths,0,38.5332,-91.35045
2020-02-17,US,0,Deaths,0,38.5332,-91.35045
2020-02-16,US,0,Deaths,0,38.5332,-91.35045
2020-02-15,US,0,Deaths,0,38.5332,-91.35045
2020-02-14,US,0,Deaths,0,38.5332,-91.35045
2020-02-13,US,0,Deaths,0,38.5332,-91.35045
2020-02-12,US,0,Deaths,0,38.5332,-91.35045
2020-02-11,US,0,Deaths,0,38.5332,-91.35045
2020-02-10,US,0,Deaths,0,38.5332,-91.35045
2020-02-01,US,0,Deaths,0,38.5332,-91.35045
2020-01-31,US,0,Deaths,0,38.5332,-91.35045
2020-01-30,US,0,Deaths,0,38.5332,-91.35045
2020-01-29,US,0,Deaths,0,38.5332,-91.35045
2020-01-28,US,0,Deaths,0,38.5332,-91.35045
2020-01-27,US,0,Deaths,0,38.5332,-91.35045
2020-01-26,US,0,Deaths,0,38.5332,-91.35045
2020-01-25,US,0,Deaths,0,38.5332,-91.35045
2020-01-24,US,0,Deaths,0,38.5332,-91.35045
2020-01-23,US,0,Deaths,0,38.5332,-91.35045
2020-03-09,US,0,Deaths,0,32.7416,-89.6787
2020-03-08,US,0,Deaths,0,32.7416,-89.6787
2020-03-07,US,0,Deaths,0,32.7416,-89.6787
2020-03-06,US,0,Deaths,0,32.7416,-89.6787
2020-03-05,US,0,Deaths,0,32.7416,-89.6787
2020-03-04,US,0,Deaths,0,32.7416,-89.6787
2020-03-03,US,0,Deaths,0,32.7416,-89.6787
2020-03-23,US,0,Deaths,1,32.7416,-89.6787
2020-03-22,US,0,Deaths,1,32.7416,-89.6787
2020-03-21,US,0,Deaths,1,32.7416,-89.6787
2020-03-20,US,0,Deaths,1,32.7416,-89.6787
2020-03-02,US,0,Deaths,0,32.7416,-89.6787
2020-03-19,US,1,Deaths,1,32.7416,-89.6787
2020-03-18,US,0,Deaths,0,32.7416,-89.6787
2020-03-17,US,0,Deaths,0,32.7416,-89.6787
2020-03-16,US,0,Deaths,0,32.7416,-89.6787
2020-03-15,US,0,Deaths,0,32.7416,-89.6787
2020-03-14,US,0,Deaths,0,32.7416,-89.6787
2020-03-13,US,0,Deaths,0,32.7416,-89.6787
2020-03-12,US,0,Deaths,0,32.7416,-89.6787
2020-03-11,US,0,Deaths,0,32.7416,-89.6787
2020-03-10,US,0,Deaths,0,32.7416,-89.6787
2020-03-01,US,0,Deaths,0,32.7416,-89.6787
2020-02-09,US,0,Deaths,0,32.7416,-89.6787
2020-02-08,US,0,Deaths,0,32.7416,-89.6787
2020-02-07,US,0,Deaths,0,32.7416,-89.6787
2020-02-06,US,0,Deaths,0,32.7416,-89.6787
2020-02-05,US,0,Deaths,0,32.7416,-89.6787
2020-02-04,US,0,Deaths,0,32.7416,-89.6787
2020-02-03,US,0,Deaths,0,32.7416,-89.6787
2020-02-29,US,0,Deaths,0,32.7416,-89.6787
2020-02-28,US,0,Deaths,0,32.7416,-89.6787
2020-02-27,US,0,Deaths,0,32.7416,-89.6787
2020-02-26,US,0,Deaths,0,32.7416,-89.6787
2020-02-25,US,0,Deaths,0,32.7416,-89.6787
2020-02-24,US,0,Deaths,0,32.7416,-89.6787
2020-02-23,US,0,Deaths,0,32.7416,-89.6787
2020-02-22,US,0,Deaths,0,32.7416,-89.6787
2020-02-21,US,0,Deaths,0,32.7416,-89.6787
2020-02-20,US,0,Deaths,0,32.7416,-89.6787
2020-02-02,US,0,Deaths,0,32.7416,-89.6787
2020-02-19,US,0,Deaths,0,32.7416,-89.6787
2020-02-18,US,0,Deaths,0,32.7416,-89.6787
2020-02-17,US,0,Deaths,0,32.7416,-89.6787
2020-02-16,US,0,Deaths,0,32.7416,-89.6787
2020-02-15,US,0,Deaths,0,32.7416,-89.6787
2020-02-14,US,0,Deaths,0,32.7416,-89.6787
2020-02-13,US,0,Deaths,0,32.7416,-89.6787
2020-02-12,US,0,Deaths,0,32.7416,-89.6787
2020-02-11,US,0,Deaths,0,32.7416,-89.6787
2020-02-10,US,0,Deaths,0,32.7416,-89.6787
2020-02-01,US,0,Deaths,0,32.7416,-89.6787
2020-01-31,US,0,Deaths,0,32.7416,-89.6787
2020-01-30,US,0,Deaths,0,32.7416,-89.6787
2020-01-29,US,0,Deaths,0,32.7416,-89.6787
2020-01-28,US,0,Deaths,0,32.7416,-89.6787
